,time,price,change,volume,amount,type
2993,10:17:28,24.89,--,3,7467,买盘
2994,10:17:25,24.89,-0.02,69,171741,卖盘
2995,10:17:22,24.91,--,31,77221,卖盘
2996,10:17:19,24.91,0.01,35,87185,买盘
2997,10:17:16,24.9,-0.01,1,2490,卖盘
2998,10:17:13,24.91,0.01,34,84694,买盘
2999,10:17:10,24.9,0.01,136,338640,买盘
3000,10:17:04,24.89,-0.01,26,64714,卖盘
3001,10:17:01,24.9,--,23,57270,买盘
3002,10:16:58,24.9,--,10,24900,买盘
3003,10:16:55,24.9,--,32,79680,买盘
3004,10:16:52,24.9,--,896,2231040,卖盘
3005,10:16:49,24.9,-0.01,40,99600,卖盘
3006,10:16:46,24.91,0.01,7,17437,买盘
3007,10:16:43,24.9,--,35,87150,卖盘
3008,10:16:40,24.9,-0.01,45,112050,卖盘
3009,10:16:37,24.91,0.01,47,117077,中性盘
3010,10:16:34,24.9,--,30,74700,卖盘
3011,10:16:31,24.9,-0.01,97,241530,卖盘
3012,10:16:28,24.91,0.01,45,112095,买盘
3013,10:16:25,24.9,-0.01,30,74700,卖盘
3014,10:16:22,24.91,--,4,9964,买盘
3015,10:16:19,24.91,0.01,11,27401,中性盘
3016,10:16:16,24.9,--,30,74700,卖盘
3017,10:16:13,24.9,-0.01,30,74700,卖盘
3018,10:16:10,24.91,0.01,2,4982,中性盘
3019,10:16:07,24.9,--,13,32369,卖盘
3020,10:16:04,24.9,-0.01,38,94620,卖盘
3021,10:16:01,24.91,-0.03,40,99640,卖盘
3022,10:15:58,24.94,0.01,77,192038,买盘
3023,10:15:55,24.93,--,10,24930,买盘
3024,10:15:52,24.93,-0.01,310,772830,卖盘
3025,10:15:49,24.94,0.01,52,129688,买盘
3026,10:15:46,24.93,--,30,74790,卖盘
3027,10:15:43,24.93,--,30,74790,卖盘
3028,10:15:40,24.93,--,30,74790,卖盘
3029,10:15:37,24.93,--,31,77283,卖盘
3030,10:15:34,24.93,-0.01,3,7479,卖盘
3031,10:15:31,24.94,--,63,157122,买盘
3032,10:15:28,24.94,-0.03,24,59856,卖盘
3033,10:15:25,24.97,0.03,8,19976,买盘
3034,10:15:22,24.94,-0.04,10,24940,卖盘
3035,10:15:19,24.98,0.04,31,77438,买盘
3036,10:15:16,24.94,--,30,74820,卖盘
3037,10:15:13,24.94,-0.01,34,84796,卖盘
3038,10:15:07,24.95,--,15,37425,买盘
3039,10:15:04,24.95,--,6,14970,买盘
3040,10:15:01,24.95,-0.02,695,1734025,卖盘
3041,10:14:58,24.97,-0.01,2,4994,买盘
3042,10:14:55,24.98,--,0,0,买盘
3043,10:14:52,24.98,--,57,142386,买盘
3044,10:14:49,24.98,0.01,63,157374,买盘
3045,10:14:46,24.97,-0.01,5,12485,卖盘
3046,10:14:43,24.98,--,41,102418,买盘
3047,10:14:40,24.98,--,31,77438,买盘
3048,10:14:37,24.98,--,38,94924,卖盘
3049,10:14:34,24.98,--,34,84932,卖盘
3050,10:14:31,24.98,--,5,12490,卖盘
3051,10:14:28,24.98,--,47,117406,卖盘
3052,10:14:25,24.98,-0.01,18,44964,卖盘
3053,10:14:22,24.99,0.02,68,169932,买盘
3054,10:14:19,24.97,--,14,34958,买盘
3055,10:14:16,24.97,0.02,41,102377,中性盘
3056,10:14:13,24.95,-0.02,88,219560,卖盘
3057,10:14:10,24.97,-0.01,37,92389,买盘
3058,10:14:07,24.98,0.03,145,362210,买盘
3059,10:14:04,24.95,--,39,97305,卖盘
3060,10:14:01,24.95,-0.02,76,189620,卖盘
3061,10:13:58,24.97,0.02,51,127347,买盘
3062,10:13:55,24.95,--,5,12475,卖盘
3063,10:13:52,24.95,--,27,67365,卖盘
3064,10:13:49,24.95,--,160,399200,买盘
3065,10:13:43,24.95,0.01,13,32435,买盘
3066,10:13:40,24.94,-0.01,3,7482,卖盘
3067,10:13:37,24.95,--,7,17465,买盘
3068,10:13:34,24.95,--,12,29940,买盘
3069,10:13:31,24.95,-0.02,280,698600,卖盘
3070,10:13:28,24.97,--,9,22473,中性盘
3071,10:13:25,24.97,--,52,129844,卖盘
3072,10:13:22,24.97,--,54,134838,卖盘
3073,10:13:19,24.97,-0.01,74,184778,卖盘
3074,10:13:16,24.98,0.01,95,237310,买盘
3075,10:13:13,24.97,--,33,82401,卖盘
3076,10:13:10,24.97,--,30,74910,卖盘
3077,10:13:07,24.97,--,30,74910,卖盘
3078,10:13:04,24.97,--,14,34958,卖盘
3079,10:13:01,24.97,-0.01,2,4994,卖盘
3080,10:12:58,24.98,--,34,84932,卖盘
3081,10:12:55,24.98,--,40,99920,卖盘
3082,10:12:52,24.98,-0.01,50,124900,卖盘
3083,10:12:49,24.99,0.01,12,29987,买盘
3084,10:12:46,24.98,-0.02,5,12490,卖盘
3085,10:12:43,25.0,--,56,140000,买盘
3086,10:12:40,25.0,-0.02,17,42500,买盘
3087,10:12:34,25.02,0.01,428,1070856,买盘
3088,10:12:31,25.01,0.01,230,575230,买盘
3089,10:12:28,25.0,--,123,307500,卖盘
3090,10:12:25,25.0,--,6,15000,卖盘
3091,10:12:22,25.0,--,49,122500,卖盘
3092,10:12:19,25.0,-0.01,105,262500,卖盘
3093,10:12:16,25.01,0.01,141,352641,买盘
3094,10:12:13,25.0,--,348,870000,卖盘
3095,10:12:10,25.0,--,136,340000,卖盘
3096,10:12:07,25.0,--,5,12500,卖盘
3097,10:12:04,25.0,-0.02,140,350000,卖盘
3098,10:12:01,25.02,--,58,145116,买盘
3099,10:11:58,25.02,-0.02,380,950760,卖盘
3100,10:11:55,25.04,0.02,97,242888,买盘
3101,10:11:52,25.02,-0.02,2,5004,卖盘
3102,10:11:49,25.04,0.01,95,237880,中性盘
3103,10:11:46,25.03,--,7,17521,卖盘
3104,10:11:43,25.03,0.02,3,7509,卖盘
3105,10:11:40,25.01,-0.04,90,225090,卖盘
3106,10:11:37,25.05,-0.03,8,20040,买盘
3107,10:11:34,25.08,--,0,0,买盘
3108,10:11:31,25.08,0.06,40,100320,买盘
3109,10:11:28,25.02,--,58,145116,卖盘
3110,10:11:25,25.02,-0.06,42,105084,中性盘
3111,10:11:22,25.08,--,675,1692900,买盘
3112,10:11:19,25.08,0.06,25,62699,买盘
3113,10:11:13,25.02,-0.06,254,635508,卖盘
3114,10:11:10,25.08,--,90,225719,卖盘
3115,10:11:07,25.08,--,65,163020,卖盘
3116,10:11:04,25.08,--,180,451439,卖盘
3117,10:11:01,25.08,0.04,1245,3122460,买盘
3118,10:10:58,25.04,--,38,95152,买盘
3119,10:10:55,25.04,--,1,2504,买盘
3120,10:10:52,25.04,--,61,152744,卖盘
3121,10:10:49,25.04,-0.01,24,60096,卖盘
3122,10:10:46,25.05,0.01,7,17535,买盘
3123,10:10:43,25.04,-0.01,20,50080,卖盘
3124,10:10:40,25.05,--,52,130260,卖盘
3125,10:10:37,25.05,--,30,75150,卖盘
3126,10:10:34,25.05,-0.02,500,1252500,卖盘
3127,10:10:31,25.07,--,75,188025,买盘
3128,10:10:28,25.07,-0.01,108,270756,卖盘
3129,10:10:25,25.08,0.01,443,1111044,买盘
3130,10:10:22,25.07,0.01,55,137885,买盘
3131,10:10:19,25.06,-0.01,120,300720,卖盘
3132,10:10:16,25.07,0.01,70,175490,中性盘
3133,10:10:13,25.06,--,20,50120,卖盘
3134,10:10:10,25.06,--,191,478646,买盘
3135,10:10:07,25.06,0.01,144,360864,卖盘
3136,10:10:04,25.05,-0.03,77,192885,卖盘
3137,10:10:01,25.08,0.03,158,396264,买盘
3138,10:09:58,25.05,--,149,373245,卖盘
3139,10:09:55,25.05,--,183,458415,卖盘
3140,10:09:52,25.05,-0.01,134,335670,买盘
3141,10:09:49,25.06,--,80,200480,买盘
3142,10:09:46,25.06,0.01,70,175420,买盘
3143,10:09:43,25.05,--,233,583665,买盘
3144,10:09:40,25.05,--,108,270540,卖盘
3145,10:09:37,25.05,-0.03,90,225450,卖盘
3146,10:09:34,25.08,-0.01,78,195624,中性盘
3147,10:09:31,25.09,0.02,172,431548,买盘
3148,10:09:28,25.07,0.01,5,12535,买盘
3149,10:09:25,25.06,--,36,90216,卖盘
3150,10:09:22,25.06,-0.04,54,135324,卖盘
3151,10:09:19,25.1,0.01,394,988940,买盘
3152,10:09:16,25.09,--,228,572052,买盘
3153,10:09:13,25.09,--,334,838006,卖盘
3154,10:09:10,25.09,-0.01,215,539435,中性盘
3155,10:09:07,25.1,0.01,171,429210,买盘
3156,10:09:04,25.09,-0.01,188,471692,卖盘
3157,10:09:01,25.1,0.01,183,459330,买盘
3158,10:08:58,25.09,--,156,391404,中性盘
3159,10:08:55,25.09,-0.01,45,112905,中性盘
3160,10:08:52,25.1,--,265,665150,买盘
3161,10:08:49,25.1,--,193,484430,买盘
3162,10:08:46,25.1,0.02,491,1232410,买盘
3163,10:08:43,25.08,0.01,147,368676,买盘
3164,10:08:40,25.07,-0.01,149,373543,卖盘
3165,10:08:37,25.08,0.02,396,993167,买盘
3166,10:08:34,25.06,-0.01,250,626500,卖盘
3167,10:08:31,25.07,0.01,95,238165,买盘
3168,10:08:28,25.06,0.01,20,50120,中性盘
3169,10:08:25,25.05,--,122,305610,卖盘
3170,10:08:22,25.05,0.01,40,100200,卖盘
3171,10:08:19,25.04,-0.01,91,227864,卖盘
3172,10:08:16,25.05,0.02,149,373245,买盘
3173,10:08:13,25.03,--,347,868541,卖盘
3174,10:08:10,25.03,--,147,367941,卖盘
3175,10:08:07,25.03,-0.01,136,340408,中性盘
3176,10:08:04,25.04,0.03,146,365584,买盘
3177,10:08:01,25.01,-0.02,275,687775,卖盘
3178,10:07:58,25.03,0.02,263,658289,买盘
3179,10:07:55,25.01,--,257,642757,卖盘
3180,10:07:51,25.01,0.01,88,220088,买盘
3181,10:07:48,25.0,--,100,250000,卖盘
3182,10:07:45,25.0,--,93,232500,卖盘
3183,10:07:42,25.0,--,117,292500,卖盘
3184,10:07:39,25.0,--,560,1400000,买盘
3185,10:07:36,25.0,0.01,149,372500,买盘
3186,10:07:33,24.99,--,87,217413,卖盘
3187,10:07:30,24.99,--,175,437325,买盘
3188,10:07:27,24.99,0.01,263,657237,买盘
3189,10:07:24,24.98,--,252,629496,卖盘
3190,10:07:22,24.98,-0.01,70,174860,中性盘
3191,10:07:18,24.99,0.03,288,719712,买盘
3192,10:07:15,24.96,-0.02,225,561600,卖盘
3193,10:07:12,24.98,--,45,112410,买盘
3194,10:07:09,24.98,0.02,52,129896,买盘
3195,10:07:06,24.96,--,260,648960,卖盘
3196,10:07:03,24.96,--,60,149760,买盘
3197,10:07:00,24.96,--,78,194688,买盘
3198,10:06:57,24.96,0.01,81,202176,买盘
3199,10:06:54,24.95,0.01,40,99800,买盘
3200,10:06:51,24.94,-0.01,50,124700,中性盘
3201,10:06:48,24.95,0.05,213,531435,买盘
3202,10:06:45,24.9,-0.03,116,288840,卖盘
3203,10:06:42,24.93,0.01,70,174510,买盘
3204,10:06:39,24.92,0.02,68,169456,买盘
3205,10:06:36,24.9,--,104,258959,买盘
3206,10:06:33,24.9,0.02,102,253980,买盘
3207,10:06:30,24.88,0.01,164,408032,中性盘
3208,10:06:27,24.87,--,114,283518,卖盘
3209,10:06:24,24.87,-0.01,30,74610,卖盘
3210,10:06:21,24.88,0.02,14,34832,买盘
3211,10:06:18,24.86,-0.02,28,69608,卖盘
3212,10:06:15,24.88,0.01,13,32344,买盘
3213,10:06:12,24.87,--,9,22383,买盘
3214,10:06:09,24.87,0.01,9,22383,买盘
3215,10:06:06,24.86,-0.01,5,12430,卖盘
3216,10:06:03,24.87,0.01,6,14922,买盘
3217,10:06:00,24.86,0.01,20,49720,买盘
3218,10:05:57,24.85,0.01,67,166495,买盘
3219,10:05:54,24.84,0.04,13,32292,买盘
3220,10:05:51,24.8,--,0,0,卖盘
3221,10:05:48,24.8,-0.03,219,543120,卖盘
3222,10:05:45,24.83,0.01,33,81939,买盘
3223,10:05:42,24.82,0.01,29,71978,买盘
3224,10:05:39,24.81,0.01,12,29772,买盘
3225,10:05:36,24.8,--,1,2480,卖盘
3226,10:05:33,24.8,-0.03,5,12400,卖盘
3227,10:05:30,24.83,0.01,135,335205,买盘
3228,10:05:27,24.82,0.01,24,59568,买盘
3229,10:05:24,24.81,0.01,32,79392,买盘
3230,10:05:21,24.8,-0.01,22,54560,卖盘
3231,10:05:18,24.81,0.01,81,200961,买盘
3232,10:05:15,24.8,--,106,262880,买盘
3233,10:05:12,24.8,-0.01,207,513360,卖盘
3234,10:05:09,24.81,--,7,17367,买盘
3235,10:05:06,24.81,-0.01,9,22329,卖盘
3236,10:05:03,24.82,-0.01,131,325142,买盘
3237,10:05:00,24.83,0.01,418,1037893,买盘
3238,10:04:57,24.82,-0.01,4,9928,中性盘
3239,10:04:51,24.83,0.01,43,106768,买盘
3240,10:04:48,24.82,-0.01,31,76942,卖盘
3241,10:04:45,24.83,--,0,0,买盘
3242,10:04:42,24.83,--,5,12415,买盘
3243,10:04:36,24.83,0.01,7,17381,买盘
3244,10:04:33,24.82,0.01,28,69818,买盘
3245,10:04:30,24.81,--,19,47139,中性盘
3246,10:04:27,24.81,0.01,2,4962,卖盘
3247,10:04:24,24.8,--,21,52080,买盘
3248,10:04:21,24.8,-0.02,155,384400,卖盘
3249,10:04:18,24.82,0.02,19,47158,买盘
3250,10:04:15,24.8,--,55,136400,卖盘
3251,10:04:12,24.8,-0.01,42,104160,卖盘
3252,10:04:09,24.81,0.01,88,218328,买盘
3253,10:04:06,24.8,--,61,151280,卖盘
3254,10:04:03,24.8,--,51,126480,卖盘
3255,10:04:00,24.8,--,6,14880,卖盘
3256,10:03:57,24.8,--,283,701840,卖盘
3257,10:03:54,24.8,--,20,49600,卖盘
3258,10:03:51,24.8,-0.01,35,86800,卖盘
3259,10:03:48,24.81,0.01,8,19848,买盘
3260,10:03:45,24.8,-0.01,56,138880,买盘
3261,10:03:42,24.81,-0.01,31,76911,买盘
3262,10:03:39,24.82,0.02,113,280466,买盘
3263,10:03:36,24.8,-0.01,7,17360,卖盘
3264,10:03:33,24.81,0.01,31,76911,买盘
3265,10:03:30,24.8,--,51,126480,买盘
3266,10:03:27,24.8,--,5,12400,买盘
3267,10:03:24,24.8,-0.02,52,128960,卖盘
3268,10:03:21,24.82,--,5,12410,买盘
3269,10:03:18,24.82,-0.01,9,22338,买盘
3270,10:03:15,24.83,--,0,0,买盘
3271,10:03:09,24.83,--,149,369967,卖盘
3272,10:03:06,24.83,--,31,76973,买盘
3273,10:03:03,24.83,-0.01,298,739934,卖盘
3274,10:03:00,24.84,--,3,7452,卖盘
3275,10:02:57,24.84,0.01,26,64584,卖盘
3276,10:02:54,24.83,--,0,0,卖盘
3277,10:02:51,24.83,-0.02,21,52143,卖盘
3278,10:02:48,24.85,--,17,42245,买盘
3279,10:02:45,24.85,-0.02,67,166495,卖盘
3280,10:02:42,24.87,--,51,126837,卖盘
3281,10:02:39,24.87,0.02,134,333258,买盘
3282,10:02:36,24.85,--,7,17395,卖盘
3283,10:02:33,24.85,--,105,260925,卖盘
3284,10:02:30,24.85,-0.02,191,474635,卖盘
3285,10:02:27,24.87,--,337,838119,买盘
3286,10:02:24,24.87,0.02,25,62175,买盘
3287,10:02:21,24.85,-0.02,62,154070,卖盘
3288,10:02:18,24.87,0.02,132,328284,买盘
3289,10:02:15,24.85,--,35,86975,卖盘
3290,10:02:12,24.85,-0.01,69,171465,卖盘
3291,10:02:09,24.86,0.01,8,19888,买盘
3292,10:02:06,24.85,-0.01,49,121765,卖盘
3293,10:02:03,24.86,0.01,26,64636,买盘
3294,10:02:00,24.85,-0.01,130,323050,卖盘
3295,10:01:57,24.86,0.01,51,126786,买盘
3296,10:01:54,24.85,-0.01,15,37275,卖盘
3297,10:01:51,24.86,-0.01,49,121814,卖盘
3298,10:01:48,24.87,--,118,293466,买盘
3299,10:01:45,24.87,-0.03,23,57201,卖盘
3300,10:01:39,24.9,--,8,19920,买盘
3301,10:01:36,24.9,0.02,24,59760,买盘
3302,10:01:33,24.88,-0.02,27,67176,中性盘
3303,10:01:30,24.9,-0.01,21,52290,卖盘
3304,10:01:27,24.91,0.01,75,186825,买盘
3305,10:01:24,24.9,0.02,4,9960,买盘
3306,10:01:21,24.88,-0.05,1,2488,卖盘
3307,10:01:18,24.93,0.04,116,289188,买盘
3308,10:01:15,24.89,--,200,497800,卖盘
3309,10:01:10,24.89,-0.04,234,582426,卖盘
3310,10:01:07,24.93,0.03,93,231849,买盘
3311,10:01:04,24.9,-0.03,73,181770,卖盘
3312,10:01:01,24.93,0.02,41,102213,买盘
3313,10:00:57,24.91,0.01,60,149460,中性盘
3314,10:00:50,24.9,-0.04,165,410850,卖盘
3315,10:00:46,24.94,-0.01,38,94772,买盘
3316,10:00:41,24.95,--,121,301895,买盘
3317,10:00:35,24.95,0.04,299,746005,买盘
3318,10:00:31,24.91,-0.04,63,156933,卖盘
3319,10:00:28,24.95,0.01,33,82335,中性盘
3320,10:00:25,24.94,-0.01,45,112230,买盘
3321,10:00:22,24.95,-0.01,150,374250,卖盘
3322,10:00:19,24.96,0.01,99,247104,买盘
3323,10:00:16,24.95,0.01,37,92315,买盘
3324,10:00:13,24.94,--,67,167098,卖盘
3325,10:00:10,24.94,-0.02,106,264364,卖盘
3326,10:00:07,24.96,0.02,176,439296,买盘
3327,10:00:04,24.94,0.01,32,79808,中性盘
3328,10:00:01,24.93,-0.01,95,236835,卖盘
3329,09:59:58,24.94,-0.01,5,12470,卖盘
3330,09:59:55,24.95,--,25,62375,买盘
3331,09:59:52,24.95,--,294,733530,卖盘
3332,09:59:49,24.95,--,74,184630,卖盘
3333,09:59:46,24.95,--,45,112275,卖盘
3334,09:59:43,24.95,0.03,112,279440,买盘
3335,09:59:40,24.92,-0.01,78,194376,卖盘
3336,09:59:37,24.93,--,72,179496,卖盘
3337,09:59:34,24.93,0.01,10,24930,买盘
3338,09:59:31,24.92,--,33,82236,卖盘
3339,09:59:28,24.92,--,50,124600,卖盘
3340,09:59:25,24.92,-0.02,40,99680,卖盘
3341,09:59:22,24.94,0.01,60,151510,中性盘
3342,09:59:19,24.93,0.01,35,87255,买盘
3343,09:59:16,24.92,0.04,97,244166,买盘
3344,09:59:13,24.88,-0.02,37,92056,卖盘
3345,09:59:10,24.9,--,38,94620,卖盘
3346,09:59:07,24.9,--,102,253980,卖盘
3347,09:59:04,24.9,-0.01,64,159360,中性盘
3348,09:59:01,24.91,0.02,206,513146,买盘
3349,09:58:58,24.89,0.01,7,17423,买盘
3350,09:58:55,24.88,-0.02,70,174160,卖盘
3351,09:58:52,24.9,0.01,110,273900,买盘
3352,09:58:49,24.89,-0.02,181,450509,卖盘
3353,09:58:46,24.91,0.02,221,550511,买盘
3354,09:58:43,24.89,-0.01,82,204098,卖盘
3355,09:58:40,24.9,0.01,46,114540,买盘
3356,09:58:37,24.89,-0.01,14,34846,卖盘
3357,09:58:34,24.9,-0.01,58,144420,中性盘
3358,09:58:31,24.91,0.01,69,171879,买盘
3359,09:58:28,24.9,--,3,7470,卖盘
3360,09:58:25,24.9,--,100,249000,卖盘
3361,09:58:22,24.9,--,45,112050,买盘
3362,09:58:19,24.9,--,13,32369,买盘
3363,09:58:16,24.9,--,12,29880,买盘
3364,09:58:13,24.9,-0.01,78,194220,卖盘
3365,09:58:10,24.91,--,156,388596,卖盘
3366,09:58:07,24.91,--,71,176861,买盘
3367,09:58:04,24.91,--,31,77221,买盘
3368,09:58:01,24.91,--,50,124550,买盘
3369,09:57:58,24.91,-0.01,20,49820,买盘
3370,09:57:55,24.92,-0.04,178,443576,卖盘
3371,09:57:52,24.96,-0.01,39,97344,买盘
3372,09:57:49,24.97,0.04,50,124850,买盘
3373,09:57:46,24.93,-0.04,109,271737,卖盘
3374,09:57:43,24.97,--,17,42449,买盘
3375,09:57:40,24.97,--,34,84898,买盘
3376,09:57:37,24.97,-0.02,194,484418,中性盘
3377,09:57:34,24.99,0.03,97,242402,买盘
3378,09:57:31,24.96,-0.04,226,564345,卖盘
3379,09:57:28,25.0,0.01,251,627500,买盘
3380,09:57:25,24.99,--,32,79968,买盘
3381,09:57:22,24.99,--,188,469811,买盘
3382,09:57:19,24.99,0.03,376,939623,买盘
3383,09:57:16,24.96,-0.04,847,2114112,卖盘
3384,09:57:13,25.0,0.01,286,715000,买盘
3385,09:57:10,24.99,--,294,734706,买盘
3386,09:57:07,24.99,0.01,164,409836,买盘
3387,09:57:04,24.98,-0.01,545,1361410,卖盘
3388,09:57:01,24.99,-0.01,78,194922,中性盘
3389,09:56:58,25.0,0.03,90,225000,买盘
3390,09:56:55,24.97,-0.01,210,524370,卖盘
3391,09:56:52,24.98,-0.03,77,192346,中性盘
3392,09:56:49,25.01,0.03,206,515206,买盘
3393,09:56:46,24.98,--,331,826838,买盘
3394,09:56:43,24.98,-0.02,798,1993404,卖盘
3395,09:56:40,25.0,-0.03,601,1502500,卖盘
3396,09:56:37,25.03,--,94,235282,买盘
3397,09:56:34,25.03,0.03,86,215258,买盘
3398,09:56:31,25.0,--,222,555000,买盘
3399,09:56:28,25.0,0.07,220,550000,买盘
3400,09:56:25,24.93,-0.02,168,418824,卖盘
3401,09:56:22,24.95,-0.03,287,716065,卖盘
3402,09:56:19,24.98,0.05,1086,2712828,买盘
3403,09:56:16,24.93,0.01,54,134622,买盘
3404,09:56:13,24.92,--,87,216804,卖盘
3405,09:56:10,24.92,0.03,384,956928,买盘
3406,09:56:07,24.89,0.02,272,677008,买盘
3407,09:56:04,24.87,0.02,41,101967,买盘
3408,09:56:01,24.85,--,170,422450,买盘
3409,09:55:58,24.85,0.02,211,524335,买盘
3410,09:55:55,24.83,0.01,48,119183,买盘
3411,09:55:52,24.82,0.05,379,940678,买盘
3412,09:55:49,24.77,--,326,807502,卖盘
3413,09:55:46,24.77,-0.01,1076,2665252,卖盘
3414,09:55:43,24.78,-0.01,55,136290,卖盘
3415,09:55:40,24.79,0.01,12,29748,买盘
3416,09:55:37,24.78,--,96,237888,卖盘
3417,09:55:34,24.78,0.01,93,230454,买盘
3418,09:55:31,24.77,--,26,64402,卖盘
3419,09:55:28,24.77,0.01,115,284855,中性盘
3420,09:55:25,24.76,0.01,158,391208,中性盘
3421,09:55:22,24.75,-0.01,143,353925,卖盘
3422,09:55:19,24.76,--,79,195604,买盘
3423,09:55:16,24.76,--,191,472916,买盘
3424,09:55:13,24.76,0.01,109,269884,买盘
3425,09:55:10,24.75,--,25,61875,卖盘
3426,09:55:07,24.75,--,6,14850,卖盘
3427,09:55:04,24.75,0.01,71,175725,中性盘
3428,09:55:01,24.74,-0.01,26,64323,卖盘
3429,09:54:58,24.75,0.01,45,111375,买盘
3430,09:54:55,24.74,--,17,42058,卖盘
3431,09:54:52,24.74,--,82,202868,卖盘
3432,09:54:49,24.74,0.02,81,200394,卖盘
3433,09:54:46,24.72,-0.02,100,247200,卖盘
3434,09:54:43,24.74,--,63,155862,卖盘
3435,09:54:40,24.74,--,101,249873,买盘
3436,09:54:37,24.74,0.01,30,74220,买盘
3437,09:54:34,24.73,-0.02,25,61825,卖盘
3438,09:54:31,24.75,0.01,17,42075,买盘
3439,09:54:28,24.74,--,27,66798,卖盘
3440,09:54:25,24.74,--,80,197920,买盘
3441,09:54:22,24.74,--,76,188024,卖盘
3442,09:54:19,24.74,0.01,6,14843,中性盘
3443,09:54:16,24.73,-0.01,116,286868,卖盘
3444,09:54:13,24.74,0.01,129,319146,买盘
3445,09:54:10,24.73,0.01,79,195367,买盘
3446,09:54:07,24.72,--,29,71688,卖盘
3447,09:54:04,24.72,0.01,127,313944,卖盘
3448,09:54:01,24.71,0.01,18,46405,买盘
3449,09:53:58,24.7,-0.01,260,642200,卖盘
3450,09:53:55,24.71,--,30,74130,买盘
3451,09:53:52,24.71,-0.01,218,539221,卖盘
3452,09:53:49,24.72,-0.02,63,157664,卖盘
3453,09:53:46,24.74,--,0,0,买盘
3454,09:53:43,24.74,0.02,31,76694,买盘
3455,09:53:40,24.72,--,10,24720,买盘
3456,09:53:37,24.72,-0.02,40,98880,卖盘
3457,09:53:34,24.74,-0.02,102,252347,卖盘
3458,09:53:31,24.76,--,15,37140,买盘
3459,09:53:28,24.76,--,73,180748,买盘
3460,09:53:25,24.76,-0.01,35,86660,中性盘
3461,09:53:22,24.77,0.01,267,661359,买盘
3462,09:53:19,24.76,--,37,91612,买盘
3463,09:53:16,24.76,0.02,14,34664,中性盘
3464,09:53:13,24.74,-0.04,168,415632,卖盘
3465,09:53:10,24.78,0.01,33,81774,买盘
3466,09:53:07,24.77,--,155,383935,买盘
3467,09:53:04,24.77,0.02,79,195683,买盘
3468,09:53:01,24.75,-0.01,410,1014750,卖盘
3469,09:52:58,24.76,-0.01,58,143608,卖盘
3470,09:52:55,24.77,0.01,52,128804,买盘
3471,09:52:52,24.76,--,150,371400,买盘
3472,09:52:49,24.76,0.01,57,141132,买盘
3473,09:52:46,24.75,-0.02,16,39600,卖盘
3474,09:52:43,24.77,0.02,369,914013,买盘
3475,09:52:40,24.75,--,28,69300,卖盘
3476,09:52:37,24.75,-0.01,16,39600,卖盘
3477,09:52:34,24.76,--,51,126276,买盘
3478,09:52:31,24.76,-0.02,23,56948,中性盘
3479,09:52:28,24.78,--,65,161070,买盘
3480,09:52:25,24.78,0.01,80,198240,买盘
3481,09:52:22,24.77,-0.01,150,371550,中性盘
3482,09:52:19,24.78,-0.01,137,339486,卖盘
3483,09:52:16,24.79,--,33,81807,买盘
3484,09:52:13,24.79,0.01,150,371850,买盘
3485,09:52:10,24.78,-0.01,28,69384,卖盘
3486,09:52:07,24.79,-0.01,313,775927,中性盘
3487,09:52:04,24.8,0.01,79,195920,买盘
3488,09:52:01,24.79,--,399,989121,卖盘
3489,09:51:58,24.79,--,41,101639,买盘
3490,09:51:55,24.79,-0.01,258,639582,卖盘
3491,09:51:52,24.8,--,342,848160,买盘
3492,09:51:49,24.8,0.01,83,205840,买盘
3493,09:51:46,24.79,-0.01,19,47101,中性盘
3494,09:51:43,24.8,0.01,83,205840,买盘
3495,09:51:40,24.79,-0.01,211,523069,卖盘
3496,09:51:37,24.8,--,267,662160,卖盘
3497,09:51:34,24.8,--,390,967200,卖盘
3498,09:51:31,24.8,--,686,1701280,卖盘
3499,09:51:28,24.8,0.05,360,892973,买盘
3500,09:51:25,24.75,-0.05,145,358875,卖盘
3501,09:51:22,24.8,0.03,1096,2718080,买盘
3502,09:51:19,24.77,0.01,165,408705,买盘
3503,09:51:16,24.76,0.01,168,415968,买盘
3504,09:51:13,24.75,--,208,514800,买盘
3505,09:51:10,24.75,--,146,363651,卖盘
3506,09:51:07,24.75,--,344,851573,买盘
3507,09:51:04,24.75,0.03,130,321750,买盘
3508,09:51:01,24.72,-0.01,113,279336,卖盘
3509,09:50:58,24.73,0.01,80,197840,买盘
3510,09:50:55,24.72,0.03,7,17304,中性盘
3511,09:50:52,24.69,-0.02,352,869088,卖盘
3512,09:50:49,24.71,--,62,153202,卖盘
3513,09:50:46,24.71,0.01,66,163086,买盘
3514,09:50:43,24.7,0.02,122,301340,买盘
3515,09:50:40,24.68,-0.01,74,183125,中性盘
3516,09:50:37,24.69,0.01,260,641940,买盘
3517,09:50:34,24.68,0.04,345,851460,买盘
3518,09:50:31,24.64,-0.01,102,251328,卖盘
3519,09:50:28,24.65,--,130,320450,买盘
3520,09:50:25,24.65,0.01,80,197200,买盘
3521,09:50:22,24.64,0.01,102,251328,买盘
3522,09:50:19,24.63,--,0,0,买盘
3523,09:50:16,24.63,0.02,184,453192,买盘
3524,09:50:13,24.61,0.01,147,361767,买盘
3525,09:50:10,24.6,0.01,141,346860,买盘
3526,09:50:07,24.59,--,139,341801,买盘
3527,09:50:04,24.59,0.04,94,231146,买盘
