,code,name,mbrg,nprg,nav,targ,epsg,seg
2410,603315,福鞍股份,-29.2593,-80.2966,0.7375,6.7311,-91.6667,0.7375
2411,600011,华能国际,30.3726,-80.5871,-8.2064,26.0615,-84.6154,-11.8671
2412,000863,三湘印象,-78.4554,-81.5548,88.0664,-6.4127,-86.0465,90.0916
2413,000533,万家乐,-68.5649,-81.7224,0.7633,-8.5893,-88.2217,12.959000000000001
2414,600869,智慧能源,24.744,-81.7679,32.8261,15.0056,-87.2596,32.8297
2415,000793,华闻传媒,2.3056,-81.9865,4.7956,9.0659,-85.363,6.6051
2416,000966,长源电力,12.8413,-81.9933,-1.1129,1.8664,-91.5957,0.4559
2417,300218,安利股份,6.4279,-83.2941,3.248,7.2242,-83.5294,3.2967
2418,000690,宝新能源,-16.1219,-83.6305,59.275,65.1806,-88.8889,59.2368
2419,300032,金龙机电,-19.8299,-83.7321,113.881,57.8374,-83.8889,111.439
2420,002848,高斯贝尔,-19.7806,-84.2444,,,-85.8187,
2421,002299,圣农发展,9.8204,-84.5223,11.1583,7.2236,-63.773,12.0159
2422,600098,广州发展,-11.9912,-84.6676,0.6221,-0.7522,-80.9135,1.8276
2423,000969,安泰科技,8.5448,-84.9902,7.3162,5.0438,-29.5181,8.3439
2424,600561,江西长运,0.9846,-86.3587,-5.4568,14.3025,-141.6667,-8.8457
2425,600787,中储股份,88.4156,-86.461,7.5951,24.5417,-87.0441,5.6636
2426,300173,智慧松德,3.9063,-86.8562,2.5975,17.6232,-88.8889,2.5975
2427,600366,宁波韵升,9.8297,-87.6514,1.7352,-2.4517,-87.9185,1.6126
2428,000979,中弘股份,230.0385,-88.9369,5.0292,25.7316,-11.7647,0.9144
2429,300348,长亮科技,52.3929,-89.2121,39.5841,29.473000000000003,-95.6958,38.7642
2430,002374,丽鹏股份,-23.2589,-89.4745,39.1087,29.272,-96.5714,39.4282
2431,000301,东方市场,49.5212,-89.5134,6.9035,20.9643,-89.76899999999999,6.9198
2432,600256,广汇能源,14.061,-89.7197,-0.5398,2.5711,13.7255,2.636
2433,300224,正海磁材,-55.062,-89.8939,44.2447,30.0336,-83.3333,45.5941
2434,600537,亿晶光电,-35.0178,-89.9624,6.9549,-3.4697,-93.75,6.9549
2435,000993,闽东电力,56.2829,-91.3046,-0.8301,0.0443,-87.4016,0.9175
2436,600724,宁波富达,-59.8817,-92.5065,-1.5731,-9.4091,-92.0126,-3.1303
2437,600220,江苏阳光,-16.3543,-93.5538,5.5367,3.7232,-96.8085,6.5637
2438,600369,西南证券,,-93.9924,5.931,-9.1242,-93.0,5.8092
2439,600621,华鑫股份,-54.9296,-94.3794,0.515,15.8931,-91.2511,-0.0625
2440,300332,天壕环境,10.2668,-94.625,50.8523,80.9651,-94.6667,46.2116
2441,002579,中京电子,53.4089,-95.3225,32.3054,23.3898,-96.0,32.3054
2442,000953,*ST河化,-53.4612,-95.7534,-215.9555,-45.3072,-95.8015,-215.9555
2443,000150,宜华健康,89.588,-95.7671,-2.9428,52.754,-95.0863,-5.8204
2444,600429,三元股份,20.715,-95.8125,-14.4529,-0.4259,-90.1786,-15.7457
2445,002458,益生股份,-38.8997,-96.113,49.7968,-0.3204,-96.2963,49.3354
2446,600826,兰生股份,-2.1395,-96.2214,-0.1549,-3.6033,-96.2264,0.0411
2447,600058,五矿发展,68.8448,-96.288,-2.9712,-18.375999999999998,-94.2933,-2.419
2448,600027,华电国际,13.3773,-96.6009,-3.1102,0.2774,-99.4565,-3.1910000000000003
2449,600734,实达集团,42384.8913,-96.8057,786.0457,1465.807,-97.3529,784.5353
2450,601028,玉龙股份,-15.2423,-97.6773,-27.0145,-12.5368,-96.6667,-26.5569
2451,002190,成飞集成,11.4735,-97.6802,31.9679,36.178000000000004,-55.3517,5.7772
2452,300552,万集科技,-37.0314,-97.9997,,,-100.0,
2453,600131,岷江水电,-32.2929,-98.1665,9.6321,-1.0985,-94.2529,10.2736
2454,002305,南国置业,22.1915,-98.9608,55.6291,17.2198,11.5385,54.7781
2455,600784,鲁银投资,-23.8018,-98.9666,4.5647,-14.9019,-98.4127,6.933
2456,600083,博信股份,-21.5587,-99.5749,7.5518,7.3059,-125.0,1.4040000000000001
2457,600129,太极集团,9.9724,-99.8104,-22.3286,-5.6511,-99.7494,-19.7541
2458,000801,四川九洲,-25.6275,-100.12799999999999,3.2672,-2.7193,-95.7377,5.0018
2459,300104,乐视网,5.8672,-100.4412,199.7924,88.1691,0.0,234.0974
2460,601908,京运通,-53.6379,-102.2607,0.9468,16.7313,-98.0,1.0182
2461,002039,黔源电力,-44.833999999999996,-103.9057,-5.5864,-4.9108,-106.6457,-3.7969
2462,600100,同方股份,-9.1739,-105.6184,-6.3457,-2.7511,-105.1732,-6.5585
2463,600006,东风汽车,15.8487,-106.0864,-10.3424,5.2144,-42.0099,0.9154
2464,300592,华凯创意,33.2457,-107.0806,,,,
2465,002399,海普瑞,-32.128,-107.574,-3.1284,11.7731,-103.88,-3.6963
2466,600391,航发科技,-14.945,-113.7349,1.5441,9.8547,-50.0,2.0742
2467,000543,皖能电力,11.1417,-114.2169,11.463,20.5335,-110.3093,20.3268
2468,600583,海油工程,-13.672,-115.7894,-4.47,-4.8094,-116.0,-4.4647
2469,600854,春兰股份,23.2362,-116.2917,-4.1274,-0.8704,-112.069,-2.9641
2470,300234,开尔新材,-41.1618,-122.0821,1.4004,-4.1566,-125.0,0.8503
2471,600780,通宝能源,-5.0619,-122.1017,-0.11,22.1052,-118.1818,1.3653
2472,300027,华谊兄弟,-29.0836,-122.5038,-7.1695,-1.7463,-110.5263,-7.9094
2473,002319,乐通股份,-37.1979,-122.554,-18.6581,-9.2668,-130.7692,-16.5483
2474,300458,全志科技,-24.6568,-123.8078,34.5123,36.2985,-116.6667,29.9846
2475,600712,南宁百货,-9.4961,-124.4176,-3.9718,-4.1478,-130.0,-3.9718
2476,600595,中孚实业,-12.2465,-124.5882,0.853,2.0228,-96.6667,-1.0034
2477,002314,南山控股,-84.6611,-124.9421,1.8192,33.7541,-123.5294,-8.949
2478,603559,中通国脉,1.6412,-127.1806,,,-123.5294,
2479,300491,通合科技,-12.6652,-127.9515,3.2574,8.5858,-125.0,3.2574
2480,300425,环能科技,32.2436,-128.0084,39.7452,62.8136,-110.0865,29.4093
2481,000638,万方发展,-46.623999999999995,-128.6305,4.7698,-27.4687,-143.9863,-0.501
2482,002702,海欣食品,-19.302,-131.2657,3.3657,20.067,-131.2639,3.3657
2483,300359,全通教育,16.454,-131.9489,4.8844,25.5326,-120.0,3.6705
2484,000571,新大洲A,-29.221999999999998,-132.8187,-2.6088,-10.373,12.9707,0.0715
2485,300345,红宇新材,-21.3277,-135.4886,-0.4206,-1.054,-123.62200000000001,-0.9562
2486,000007,全新好,41.3201,-136.3779,-2.5813,-13.0455,-100.0,-1.7309999999999999
2487,600396,金山股份,5.002,-136.8764,-5.2939,0.75,-132.7179,-6.0811
2488,000713,丰乐种业,50.2084,-136.945,0.4758,9.898,-141.2632,0.4162
2489,000816,智慧农业,4.2837,-140.9321,-1.3516,-0.3251,-46.4789,-1.2451
2490,600372,中航电子,-4.2414,-141.5869,4.4726,10.284,-133.3333,4.6366
2491,002760,凤形股份,92.7758,-141.752,-2.4168,1.9512,-136.3636,-2.4168
2492,600578,京能电力,27.803,-142.4155,34.482,46.7298,-114.2857,43.5365
2493,600481,双良节能,-34.2986,-145.671,-5.4684,-8.5899,-132.4561,-2.3171
2494,300495,美尚生态,29.0359,-147.0181,150.3818,179.9144,-113.0417,150.2413
2495,600654,*ST中安,-5.919,-147.6121,-0.1736,61.6668,-150.0,-0.1736
2496,300198,纳川股份,-27.3826,-147.7109,33.7772,30.8273,-122.0968,35.8619
2497,600794,保税科技,82.0836,-147.845,11.7194,13.1019,-276.9231,8.5539
2498,600128,弘业股份,-8.5866,-149.1833,-2.0967,10.0079,-162.0513,-7.9961
2499,002213,特尔佳,-54.7405,-149.3578,0.9136,-0.7211,-150.0,0.9136
2500,300159,新研股份,17.2078,-150.7749,4.3977,9.6421,-50.0,3.9946
2501,603000,人民网,-7.4295,-151.0263,-3.3213,0.7148,-200.0,-1.2227
2502,600446,金证股份,12.0156,-151.9735,11.1908,-10.6691,-189.3064,9.1146
2503,000539,粤电力A,26.0722,-152.394,-3.2589,-2.3541,-204.7619,-2.0867
2504,002586,围海股份,-14.8345,-155.1599,151.2474,82.5028,-132.0755,156.9055
2505,601058,赛轮金宇,40.0114,-155.5039,-0.5029,4.8281,-122.2222,2.3178
2506,600485,信威集团,-91.1769,-157.3253,7.482,24.461,-156.25,7.2971
2507,600683,京投发展,-83.8739,-158.0124,17.5068,11.317,-260.0,4.8778
2508,300229,拓尔思,27.5206,-160.7875,9.7006,7.8318,-336.3636,8.7736
2509,000762,西藏矿业,-68.61399999999999,-164.9608,-0.223,-5.9371,-196.2222,-1.1823
2510,000619,海螺型材,-1.0086,-171.0097,-0.2565,-0.4443,-166.0959,0.9229
2511,300587,天铁股份,-35.0386,-172.4518,,,-157.1429,
2512,300392,腾信股份,-16.1064,-172.7061,-35.7099,3.6523,-183.3333,-35.8515
2513,600604,市北高新,-66.2147,-173.4953,61.4694,32.2289,-155.7047,94.6716
2514,300322,硕贝德,-21.3014,-178.0769,26.4923,15.3876,-75.0,24.9441
2515,600159,大龙地产,-80.2219,-181.2874,2.8877,-0.3683,-181.2741,2.8904
2516,600189,吉林森工,-64.3109,-181.7219,-12.6316,-8.7361,-180.0,-10.6444
2517,002105,信隆健康,13.5406,-182.1802,1.9328,14.4309,-71.4286,5.7041
2518,600130,波导股份,-50.2947,-182.7386,1.1561,-11.4014,-200.0,1.1561
2519,300356,光一科技,-20.862,-182.9821,6.1629,-2.8074,-281.3008,5.5884
2520,000615,京汉股份,18.2113,-184.2386,13.9565,-6.7443,-372.0,2.1346
2521,002359,齐星铁塔,68.7723,-187.5842,-6.2896,25.3605,-187.3333,-6.2874
2522,600686,金龙汽车,-62.0121,-209.0166,-28.639,-10.8909,-200.0,-10.8655
2523,002234,民和股份,-23.5933,-209.5453,0.9178,8.5053,-208.6957,0.9178
2524,300134,大富科技,-17.3651,-216.18599999999998,127.2739,73.2393,-175.0,128.6316
2525,300111,向日葵,-46.3519,-216.6118,-1.1805,-9.2425,-200.0,-1.1438
2526,000893,东凌国际,-43.781000000000006,-217.4185,0.0542,-4.2502,-331.0345,0.3458
2527,002506,协鑫集成,-14.8756,-219.274,10.4133,40.0041,-200.0,9.8861
2528,300163,先锋新材,-0.8901,-226.1081,10.0878,3.7769999999999997,-123.0,10.0901
2529,000777,中核科技,-52.8774,-226.2585,7.6449,3.2713,-208.75,9.5929
2530,000537,广宇发展,-64.0193,-228.4406,11.1015,88.0194,-216.6667,10.5471
2531,002276,万马股份,4.198,-228.8995,-4.4795,2.9736,-203.4483,2.1349
2532,002819,东方中科,11.4973,-231.002,,,-203.8278,
2533,603189,网达软件,-28.1351,-233.3075,,,-200.0,
2534,300004,南风股份,-43.6021,-234.27,1.1303,1.9213,-233.3333,1.3544
2535,000720,新能泰山,-5.3587,-235.3471,-11.273,-1.954,-308.7302,-13.7379
2536,600836,界龙实业,-47.5353,-251.9396,-4.03,1.222,-214.2857,-2.8556
2537,002184,海得控制,2.3167,-253.2155,30.8409,14.5279,-275.0,32.8893
2538,300188,美亚柏科,38.7888,-257.28700000000003,12.2053,17.6231,209.0909,11.962
2539,002453,天马精化,-3.0939,-260.543,-27.2455,-3.7347,-200.0,-26.9036
2540,001896,豫能控股,57.1505,-265.3795,59.3837,43.9484,-211.0664,55.9144
2541,300056,三维丝,-13.8883,-271.1121,28.0978,15.2275,-275.8242,28.7458
2542,300444,双杰电气,7.0744,-271.7083,6.5088,37.5202,-300.0,3.0492
2543,000519,中兵红箭,83.4185,-273.1962,75.2056,89.7038,-227.8351,75.2984
2544,600469,风神股份,50.7937,-286.3462,-22.9215,17.2068,-224.7059,-22.9215
2545,300191,潜能恒信,-86.9526,-291.6944,-0.003,1.1615,-290.7285,0.003
2546,000695,滨海能源,14.2829,-308.3653,-6.2276,-7.0427,-308.3333,-6.2276
2547,600651,飞乐音响,-27.9173,-312.2702,3.5524,2.8195,-380.9524,7.9935
2548,300250,初灵信息,-19.3844,-312.5215,6.4981,-5.6958,-183.4492,6.4627
2549,600150,中国船舶,-29.7951,-319.5346,-16.0439,1.7342,-161.9048,-15.8908
2550,000048,康达尔,-4.6871,-321.6685,-1.124,15.3972,-346.3542,-0.2263
2551,600533,栖霞建设,-11.0695,-325.8319,-6.3194,4.493,-277.1739,-4.183
2552,000409,山东地矿,-39.4167,-325.8869,-14.9665,12.3788,-700.0,-20.1254
2553,000792,盐湖股份,-23.6134,-326.16900000000004,5.9406,3.2599,-287.4677,5.0835
2554,002512,达华智能,-6.6626,-327.4791,3.2079,22.7164,-472.2222,3.9347
2555,300434,金石东方,13.8652,-335.8732,2.8652,9.9756,-202.75,2.7638
2556,002485,希努尔,-9.4457,-341.269,-0.5222,-14.9486,-296.5,-0.5222
2557,002212,南洋股份,69.6681,-344.9363,319.3125,194.8207,-250.0,319.3125
2558,000506,中润资源,-73.7665,-372.2082,-1.0782,2.6829,-327.5281,-2.7235
2559,601126,四方股份,-6.3279,-376.2045,3.5405,4.7839,-293.4426,3.7493
2560,600495,晋西车轴,11.084000000000001,-380.1878,-0.6337,0.5036,-400.0,-0.6337
2561,600151,航天机电,34.7917,-402.7864,42.8315,5.1221,-336.1186,44.0261
2562,002161,远望谷,-19.5123,-409.2525,-1.1479,12.2255,-1145.0,-0.6729999999999999
2563,002178,延华智能,16.9774,-426.5564,-1.8019,13.0583,-400.0,-2.1958
2564,300249,依米康,-18.8477,-435.879,2.3601,27.4961,-340.0,-2.0883
2565,600410,华胜天成,2.4047,-447.4918,85.4685,52.7036,-195.2941,102.912
2566,601226,华电重工,-26.2254,-448.1107,-7.622999999999999,-7.4375,-460.1449,-7.6794
2567,002476,宝莫股份,-65.6992,-451.7745,-11.818,-15.5896,-281.9495,-7.7799
2568,000923,河北宣工,1.0477,-476.1381,-2.5725,-8.9519,-476.1905,-2.5725
2569,002665,首航节能,-73.3621,-487.9479,2.4661,2.3525,-200.0,3.6225
2570,600310,桂东电力,64.7277,-495.3478,-1.6773,-4.7741,-549.5238,-2.5346
2571,600355,精伦电子,-22.6476,-498.8981,0.8583,-3.0507,-526.6667,0.8558
2572,600751,天海投资,11371.76,-508.3292,40.2958,761.6875,-198.1818,5.7293
2573,300525,博思软件,0.7937,-510.3416,82.3659,76.9766,-374.3902,82.1133
2574,002575,群兴玩具,-16.9222,-585.0345,0.1474,-4.922,-581.6327,0.1474
2575,600778,友好集团,-7.3117,-587.807,-38.9205,-11.4345,-948.3333,-26.0872
2576,002780,三夫户外,15.8701,-645.7103,7.989,16.6744,-500.0,8.0301
2577,300380,安硕信息,46.3478,-652.7204,-9.736,0.6773,-400.0,-10.2346
2578,300523,辰安科技,-56.551,-653.6666,,,-440.0,
2579,601798,蓝科高新,-22.6508,-663.5002,-7.1884,10.8103,-266.6667,-7.4012
2580,002369,卓翼科技,-4.7722,-683.4375,52.3133,14.7357,-600.0,51.9725
2581,600186,莲花健康,-0.8108,-706.8917,-190.6644,-9.0938,-477.45099999999996,-5.3979
2582,002591,恒大高新,-27.7031,-745.7071,-0.679,-3.8383,-422.2222,0.6836
2583,300028,金亚科技,-97.7418,-760.6072,-0.3609,-31.6488,-759.1837,-0.3609
2584,600313,农发种业,-12.0351,-805.1047,-0.7826,8.1905,-180.2632,-2.6498
2585,300465,高伟达,73.2849,-832.7998,31.9741,82.5217,-400.0,31.9741
2586,300416,苏试试验,30.9255,-883.6131,10.9772,25.9831,-0.0,6.2467
2587,300150,世纪瑞尔,-38.0323,-923.1354,1.7921,13.2092,-1626.9231,0.9246
2588,002200,云投生态,62.0554,-983.1911,6.7342,23.1167,-920.0,3.0417
2589,600207,安彩高科,-12.4519,-1015.5916,119.23299999999999,3.9479,,136.9536
2590,600716,凤凰股份,-14.6363,-1022.3477,1.0703,-12.5526,-984.6154,1.1741
2591,603322,超讯通信,21.3587,-1054.8081,96.2222,55.2598,-1100.0,96.2222
2592,600880,博瑞传播,-15.7225,-1217.267,-1.5723,-4.1033,-669.5652,-0.2822
2593,600744,华银电力,37.5439,-1220.7528,-0.5503,2.3675,-1100.0,-0.3518
2594,002194,武汉凡谷,-22.745,-1229.3325,-8.9936,-7.2481,-1210.2439,-8.9936
2595,002316,键桥通讯,-61.7158,-1320.535,-4.6352,-2.0664,-600.0,-2.7706
2596,002309,中利集团,11.8381,-1327.8499,-1.256,18.3233,-2050.0,18.6921
2597,002180,艾派克,675.7532,-1560.6798,37.7154,1543.8496,-510.4762,-52.7289
2598,002112,三变科技,-28.7699,-1568.4936,1.515,-23.0822,-1600.0,1.515
2599,600821,津劝业,-25.6864,-1643.4628,-21.6987,-6.4575,-800.0,-21.6987
2600,601099,太平洋,,-1825.1326,6.3946,5.4918,-800.0,4.0658
2601,300404,博济医药,21.279,-2071.1292,-1.4323,2.9291,-1933.3333,-1.7728
2602,600863,内蒙华电,17.1801,-2134.0875,-3.4339,1.5808,-4631.25,-1.5393
2603,600401,*ST海润,-34.9987,-2410.2003,-29.346999999999998,11.4239,-2411.5385,-29.4001
2604,300541,先进数通,-8.9707,-3021.055,,,-2241.1765,
2605,600416,湘电股份,-35.7749,-3532.0458,63.8329,4.7648,-500.0,66.2573
2606,600753,东方银星,-99.8717,-4080.5922,1.1916,-10.5937,-3750.0,1.1916
2607,002077,大港股份,2.6398,-6162.1609,113.4265,38.4231,-717.284,118.7849
2608,002671,龙泉股份,-19.0173,-7276.1178,39.0972,38.0033,-1451.3514,39.994
2609,300372,欣泰电气,-81.6204,-9074.9665,-17.6331,-27.136,-1294.4444,-17.1572
2610,000892,欢瑞世纪,2055.6891,-13981.9894,59427.5358,43994.5696,-6000.0,59427.5358
2611,000633,*ST合金,31.8303,,18.3016,357.5558,-22.7451,19.633
2612,002428,云南锗业,-51.486999999999995,,-8.4133,-1.0514,-110.0,-6.9308
2613,002432,九安医疗,22.026,,155.9622,209.2509,-4.6512,155.9622
2614,300264,佳创视讯,30.2333,,-0.5451,33.6065,-0.0,0.0776
2615,000652,泰达股份,37.4376,,10.9844,9.6903,-1250.0,12.3622
2616,300619,金银河,361.4632,,,,-142.8571,
2617,300268,万福生科,,,3.5378,-10.2425,-64.4737,3.5378
2618,000659,*ST中富,-0.8340000000000001,,-54.162,-10.4842,-75.0,-52.6286
2619,600149,*ST坊展,-100.0,,-7.4575,-45.0093,-82.0059,-7.2684
2620,600158,中体产业,-17.8365,,2.1148,-4.7584,11.1111,2.3413
2621,601005,*ST重钢,17.5001,,-123.2064,-5.171,-40.9091,-126.4503
2622,600579,天华院,269.6435,,68.833,19.0276,-107.0,68.833
2623,002115,三维通信,22.4481,,2.0816,26.1239,-38.5675,0.3988
2624,600596,新安股份,5.7869,,4.445,10.8194,-232.0402,4.1587
2625,000693,*ST华泽,93.1376,,-34.2741,-29.0496,94.3243,-34.2741
2626,002468,申通快递,583.008,,669.0418,417.1109,-1690.9091,700.6671
2627,601118,海南橡胶,29.1849,,2.1333,6.7936,-116.2896,1.9935
2628,300308,中际装备,41.0579,,1.8602,-0.7208,-33.3333,1.8602
2629,000710,*ST天仪,11.7882,,-5.7564,-3.2773,355.1724,-5.7564
2630,603737,三棵树,57.5412,,80.4316,78.3746,-27.7778,80.4316
2631,002480,新筑股份,-38.4311,,0.6792,-5.3258,-4.7486,0.7609999999999999
2632,300312,邦讯技术,41.8301,,2.9033,-7.2863,-76.1621,3.6951
2633,600198,大唐电信,-18.6871,,-42.7518,-12.1514,-13.4694,-44.876999999999995
2634,600202,哈空调,-34.3716,,-21.3741,-27.7451,-3.2593,-21.3741
2635,002488,金固股份,46.1031,,-12.0223,9.0458,50.0,-11.7812
2636,002147,新光圆成,881.5454,,765.0001,1199.1941,-130.1887,805.9666
2637,000723,美锦能源,181.3632,,17.4201,-5.2503,-686.9565,15.9092
2638,603799,华友钴业,66.0053,,94.8904,13.8566,-700.0,95.9077
2639,002151,北斗星通,13.6936,,62.153999999999996,51.301,-125.0,63.5923
2640,002155,湖南黄金,1.8145,,29.9949,11.8372,-700.0,29.6717
2641,002853,皮阿诺,51.2311,,,,-300.0,
2642,002159,三特索道,-0.0055,,-29.6771,16.8613,75.0,-15.722000000000001
2643,002858,力盛赛车,31.029,,,,-33.3333,
2644,002163,中航三鑫,-19.6441,,-6.9268,-1.7036,,-1.0698
2645,603843,正平股份,-7.8114,,76.6909,35.52,-40.0,76.6909
2646,002167,东方锆业,54.9518,,5.4872,-7.2304,-150.0,11.0824
2647,600645,中源协和,21.9674,,0.8762,7.9464,-450.0,1.2606
2648,600230,沧州大化,76.8053,,82.6018,3.2734,-766.9746,80.7803
2649,300344,太空板业,1021.7885,,5.7643,65.0964,-78.1395,5.4281
2650,600234,ST山水,12.6889,,66.0898,0.7938,200.0,101.7842
2651,603878,武进不锈,-18.4465,,,,-300.0,
2652,000768,中航飞机,-13.3937,,4.5114,14.6029,47.4419,0.7529
2653,600238,海南椰岛,19.1,,-3.2049,33.284,-19.8718,-3.2059
2654,603886,元祖股份,12.5201,,,,-50.0,
2655,000779,三毛派神,22.0305,,8.329,6.2929,-12.5,8.329
2656,600242,中昌数据,537.9771,,1503.0791,27.3406,-332.0,2341.9591
2657,002524,光正集团,-1.0279,,-4.8628,-9.3017,50.0,-5.2891
2658,603903,中持股份,51.3524,,,,-13950.0,
2659,002529,海源机械,115.06200000000001,,58.3657,53.4446,-199.7375,58.3657
2660,601519,*ST智慧,22.7822,,-64.9092,-45.9952,-55.2941,-64.9522
2661,603918,金桥信息,38.3755,,8.472000000000001,7.7743,-64.9671,8.472000000000001
2662,600675,中华企业,41.7189,,17.2546,-20.8276,-113.3333,28.8035
2663,300369,绿盟科技,14.5608,,12.5898,62.8556,61.2222,12.5894
2664,600262,北方股份,-9.3847,,3.6601,-16.7831,-137.7358,3.3168
2665,002199,东晶电子,-3.7053,,3.5813,-60.333,-104.8122,8.9897
2666,000803,*ST金宇,-59.5757,,-56.6484,11.3735,83.3333,-56.5875
2667,600268,国电南自,-3.2637,,-2.3051,1.6880000000000002,16.6667,-1.0496
2668,603966,法兰泰克,52.6396,,,,-120.0,
2669,002207,*ST准油,-46.7771,,-2.4458,-4.3683,-388.8889,-2.4458
2670,600691,阳煤化工,14.1572,,-17.0111,5.6576,80.8824,-19.3241
2671,000815,美利云,56.0235,,16638.2491,102.9036,-85.7143,16381.6379
2672,002211,宏达新材,61.6928,,3.4042,1.0481,-432.8767,3.2015
2673,600695,绿庭投资,-31.1769,,8.353,14.1343,-233.3333,9.6806
2674,000820,神雾节能,1065.8556,,232.0378,99.9699,-252.7778,232.0378
2675,600281,太化股份,37.5479,,4.4177,-15.2544,171.5789,4.7134
2676,000825,太钢不锈,47.9073,,8.8313,-1.4108,-158.9474,9.7765
2677,000005,世纪星源,64.5492,,11.5058,23.7132,50.0,11.4259
2678,300397,天和防务,248.3365,,-0.2892,-2.9330000000000003,-168.75,-3.9394
2679,002569,步森股份,-22.006,,-0.1485,3.6922,500.0,-0.125
2680,002227,奥特迅,-25.1292,,1.892,1.2301,-19.0931,1.9027
2681,000014,沙河股份,199.9511,,3.0076,-21.2098,-30.4167,3.1853
2682,601866,中远海发,-29.8289,,-22.6149,20.283,-140.3533,-24.2167
2683,002231,奥维通信,35.8645,,1.9389,2.4421,50.8671,2.5896
2684,000856,冀东装备,111.1915,,29.4738,-25.3384,-110.0,36.7852
2685,000019,深深宝A,-17.6538,,9.8207,8.0448,7.3171,9.9427
2686,600721,百花村,36.1182,,546.3853,-27.0885,-118.8096,760.1049
2687,600725,ST云维,-81.0002,,,-97.8997,-100.1674,-104.7801
2688,000878,云南铜业,94.4738,,1.3469,-3.5965,-183.3333,1.9611
2689,600733,S*ST前锋,126.1004,,-15.0664,-11.9595,-118.1818,-14.2887
2690,601958,金钼股份,21.468000000000004,,0.0591,2.7988,-104.0,0.1591
2691,600737,中粮糖业,79.8243,,12.3292,54.6066,-1089.2473,11.0023
2692,601969,海南矿业,289.7051,,17.1324,33.3701,-183.87099999999998,16.3742
2693,600331,宏达股份,55.1066,,5.3451,-2.2221,-192.8854,4.8704
2694,002260,德奥通航,27.593000000000004,,-0.5177,33.6552,545.977,-0.5862
2695,600749,西藏旅游,80.8873,,-17.5547,-23.718000000000004,-9.3403,-15.2555
2696,000060,中金岭南,61.8217,,7.312,7.6112,-600.0,8.2599
2697,002268,卫士通,-32.1121,,196.0243,102.9003,137.6008,205.1022
2698,300099,精准信息,278.7805,,100.1135,96.715,-159.5,101.6329
2699,600348,阳泉煤业,92.5912,,7.8464,20.5606,3500.0,7.721
2700,300449,汉邦高科,6.122999999999999,,4.0402,15.7099,-38.8889,4.0402
2701,000918,嘉凯城,-76.7257,,21.0665,-5.4542,53.8462,54.6326
2702,600358,国旅联合,-1.3688,,-23.9773,-10.0411,-47.8261,-24.8409
2703,600767,*ST运盛,-6.4616,,-23.9127,1.8459999999999999,-42.3077,-23.4323
2704,000922,*ST佳电,-16.0709,,-22.4989,-12.0457,-83.3333,-22.4989
2705,000927,一汽夏利,-37.4586,,4.4276,-8.0543,59.2734,4.6372
2706,002629,仁智股份,2265.3145,,4.9769,3.8268,-45.4545,5.276
2707,000931,中关村,-3.2336,,97.74,10.3743,75.9494,96.6591
2708,002633,申科股份,-4.9429,,-3.7577,-24.4785,-66.6667,-3.7577
2709,300123,太阳鸟,85.5314,,23.3344,16.4284,-33.3333,24.5978
2710,000948,南天信息,-3.9857,,1.9234,1.421,-7.4,1.6317
2711,600385,山东金泰,-99.7294,,12.8079,-42.8099,412.8205,14.0808
2712,000410,*ST沈机,-46.0571,,-73.9775,1.1415,114.7239,-79.779
2713,000416,民生控股,-96.8411,,2.8881,-33.4027,-155.2381,2.8080000000000003
2714,000962,东方钽业,28.7561,,3.8016,-16.6122,-27.3614,3.7952
2715,600393,粤泰股份,1729.9465,,12.6962,20.1533,-2823.8095,6.0826
2716,002312,*ST三泰,-40.2699,,-31.024,-29.2137,400.0,-30.9938
2717,300486,东杰智能,1005.5346,,-10.0711,6.9483,-183.4804,-10.1115
2718,600807,天业股份,43.843999999999994,,6.6671,65.9965,-200.0,7.2795
2719,600403,*ST大有,156.4535,,-16.9156,-3.5928,-132.0344,-15.8039
2720,000502,绿景控股,22.873,,13.0068,13.9413,43.75,15.7845
2721,603113,金能科技,125.4061,,,,-1266.6667,
2722,300155,安居宝,-7.1835,,0.562,6.7433,-0.0,-0.2423
2723,000990,诚志股份,99.8818,,501.681,308.8302,-460.9272,540.8922
2724,000518,四环生物,81.5681,,13.0635,18.3959,-1255.5556,4.3567
2725,600022,山东钢铁,58.9133,,1.6038,-10.1185,-235.9494,1.5329
2726,300167,迪威视讯,135.3078,,4.9727,6.9392,-76.7442,5.7786
2727,600444,国机通用,-8.8148,,10.4846,-1.8921,-260.0,10.6665
2728,002689,远大智能,1.536,,5.2356,-4.1892,-5.314,5.3265
2729,002693,双成药业,105.3572,,-40.3033,-16.9599,-33.3333,-40.3033
2730,600847,*ST万里,101.0275,,-5.5322,-2.4589,-59.7765,-5.5489999999999995
2731,600055,万东医疗,-4.1027,,18.4286,14.8059,-115.7895,15.2565
2732,600853,龙建股份,-0.6869,,4.4571,22.6247,-27.673000000000002,2.8745
2733,002015,霞客环保,-4.2085,,-13.6037,-15.3767,50.0,-13.6037
2734,000546,金圆股份,20.8173,,16.1197,7.906000000000001,92.1687,15.8566
2735,300540,深冷股份,-28.8125,,,,-25.0,
2736,002715,登云股份,19.8236,,7.5509,2.1127,-240.0,7.5509
2737,600072,中船科技,283.7299,,238.3422,484.6181,-108.8889,220.9954
2738,300557,理工光科,64.4152,,,,11.25,
